O.S;;Código;Descrição;Código;Descrição;Código;Descrição;;;Código;Descrição;;Código;Descrição;Código;Descrição;Entrada;Saída Prevista;Saída;;Descrição da O.S
165560946;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98418;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;29/09/2025 06:00;29/09/2025 06:01;;0;"A_SS_P_MEC_2_2,00 - Inspeção realizada no sistema de escape, trocar manta do escape , está com desgaste 8175813_1  
"
165560948;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98374;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;29/09/2025 06:00;29/09/2025 06:01;;0;"A_VZ_P_MEC_2_2,00 - Inspeção realizada no eixo traseiro, sacar parafuso da  flange do prolongador do 2° eixo traseiro LE, está com quebra de parafuso ,; 8174937_1 NECESSÁRIO TORQUIMETRO. APLICAR TORQUE DE 300 N.M.    
"
165560949;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;101503;John Deere CH670 2L Colhe;1191;11;Colhedora;;;29/09/2025 06:00;29/09/2025 10:00;;210,97;"A_VZ_P_MEC_2,00_1,00 - Inspeção realizada no sitema da suspensão. Trocar o cilindro da suspensão L/E, Está vazando. 3006060_1

"
165560951;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98374;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;29/09/2025 06:01;29/09/2025 06:01;;0;"A_SS_P_MEC_1_1,00 - Inspeção realizada no sistema de kitmultspuma. colocar bico do kit, esta faltando 8190649_1    
"
165560952;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98374;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;29/09/2025 06:00;29/09/2025 06:01;;0;"A_OT_P_MEC_1_0,30 - Inspeção realizada no sistema da suspenção. Colocar  a algema na mola do 2° eixo direcional L/E e L/D.     8177610_4; 8194662_4; 8194661_4.  
"
165560954;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;4465161;John Deere CH570 1L Colhe;1219;11;Colhedora;;;29/09/2025 06:00;29/09/2025 10:00;;0;"A_OT_P_MEC_1,00_1,00- Inspeção realizada no sistema do divisor. Trocar cilindro do levante do divisor L/D,esta vazando pelo reparo.  3008733_1


"
165560955;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98374;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;29/09/2025 06:00;29/09/2025 06:01;;0;"M_FR_P_MEC_2_3,00 - Inspeção realizada sistema de freio. Trocar lonas de freio do 2° eixo traseiro, LE   está com a lona solta    4_8113604, 100_6012109; 3015606_2 NECESSÁRIO CALÇAR O EQUIPAMENTO.  
"
165560956;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;101521;John Deere CH670 1LRevamp;1613;11;Colhedora;;;29/09/2025 06:00;29/09/2025 10:00;;0;"A_OT_P_MEC_1,00_1,00- Inspeção realizada no sistema do divisor. Trocar cilindro do levante do divisor L/D,esta vazando pelo reparo.  3008733_1
"
165560959;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98370;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;29/09/2025 06:00;29/09/2025 06:01;;0;"M_FR_P_MEC_2_3,00 - Inspeção realizada sistema de freio. Trocar lonas de freio do 2° eixo traseiro, LE   está com a lona solta    4_8113604, 100_6012109; 3015606_2 NECESSÁRIO CALÇAR O EQUIPAMENTO.  
"
165560960;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;4465161;John Deere CH570 1L Colhe;1219;11;Colhedora;;;29/09/2025 06:00;29/09/2025 10:00;;0;"A_OT_P_MEC_1,00_1,00 - Inspeção realizada no sistema de corte de base. Trocar discos do pé de base, estão com desgaste.  3006045_1 3006043_1

"
165560963;Liberado para Programação;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98398;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;29/09/2025 06:00;29/09/2025 06:01;;0;"A_OT_S_BOR_2_2,00 - Inspeção realizada no 1° eixo direcional, trocar pneu L/D  n° 948496, está com danos ao talão   frente 205  PLANEJAMENTO, DIRECIONAR A GESTÃO DE BORRACHARIA PARA PROGRAMAR ANTES DA FALHA E DIMINUIR O MTTR 
"
165560967;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98293;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;29/09/2025 06:00;29/09/2025 06:01;;0;"A_OT_P_MEC_2_6,00 - Inspeção realizada no eixo dianteiro, trocar buchas dos jumelos do 2° eixo dianteiro LE e LD , estão com fadigas 8155513_4; 8118288_6;  8155449_4; 8155450_4    
"
165560969;Liberado para Programação;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;139521;John Deere CH570 1L Colhe;1219;11;Colhedora;;;29/09/2025 06:00;29/09/2025 10:00;;114,97;"A_MT_P_MEC_1,00_1,00 - Inspeção realizada no sistema de admissão. Instalar proteção do tubo da admissão,esta faltando e gerando atrito.   8137648_1   Material disponível na sala de Aprovisionamento      
"
165560970;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98293;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;29/09/2025 06:00;29/09/2025 06:01;;0;"A_SS_P_1,5_1,00  Inspeção realizada no sistema cabine. Trocar palheta limpador de para-brisa, está ruim   8112603_02 (P5)  
"
165560971;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;4465161;John Deere CH570 1L Colhe;1219;11;Colhedora;;;29/09/2025 06:00;29/09/2025 10:00;;0;"A_OT_P_MEC_2,00_2,00 - Inspeção realizada no sistema de caixa de base. Trocar caixa de base, esta com graxa e com vazamentos,      8143895_1 
"
165560972;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98294;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;29/09/2025 06:00;29/09/2025 06:11;;0;"A_SS_P_MEC_1_1,00 - Inspeção realizada no sistema de direção, trocar terminal 90° LD do 1° eixo, está com folga 8178943_1  
"
165560974;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98294;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;29/09/2025 06:00;29/09/2025 06:01;;0;"A_OT_P_MEC_2_2,00 - Inspeção realizada na suspenção, colocar batedor da mola LD do 2° eixo dianteiro, está faltando 8131725_1; 8123520_1(P5); 8128986_2(P5); 8129020_4(P5)
"
165560975;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98390;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;29/09/2025 06:00;29/09/2025 06:01;;0;"A_OT_P_MEC_1_2,00 - Inspeção realizada na cabine, Trocar borracha do degrau da escada de acesso a cabine  LD, está rachado  8149861_1;  8153620_1    
"
165560976;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98390;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;29/09/2025 06:00;29/09/2025 06:01;;0;"A_OT_P_MEC -1,00_2 - Inspeção realizada no sistema de ar condicionado, trocar coxim do condenssador do ar posicionado atras da cabine LE e LD, está rachado 8177617_4      
"
165560977;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98370;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;29/09/2025 06:00;29/09/2025 06:01;;0;"A_OT_P_MEC -1,00_2 - Inspeção realizada no sistema de ar condicionado, trocar coxim do condenssador do ar posicionado atras da cabine LE e LD, está rachado 8177617_4  
"
165560979;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98370;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;29/09/2025 06:00;29/09/2025 06:01;;0;"A_SS_P_MEC_1,00_1 - Inspeção realizada no eixo dianteiro, trocar terminail  90° da barra ( SUPERIOR CURTA LADO ESQUERDO ) de direção  do 1° eixo dianteiro LE, está com folga 8177862_1; 8178943 
"
165560982;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;72123;John Deere CH670 2L Colhe;1191;11;Colhedora;;;29/09/2025 06:00;29/09/2025 10:00;;0;" A_OT_P_MEC_2,00_2,00 - Inspeção realizada no sistema de rodante. Trocar esteira rodante (COLOCAR UM PAR DE ESTEIRA NOVA)          3008178_2    3007163_2
"
165560984;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;101527;John Deere CH670 2L Colhe;1191;11;Colhedora;;;29/09/2025 06:00;29/09/2025 10:00;;0;" A_OT_P_MEC_2,00_2,00 - Inspeção realizada no sistema de rodante. Trocar esteira rodante (COLOCAR UM PAR DE ESTEIRA NOVA)          3008178_2    3007163_2

"
165560986;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;101526;John Deere CH670 2L Colhe;1191;11;Colhedora;;;29/09/2025 06:00;29/09/2025 10:00;;0;" A_OT_P_MEC_2,00_2,00 - Inspeção realizada no sistema de rodante. Trocar esteira rodante (COLOCAR UM PAR DE ESTEIRA NOVA)          3008178_2    3007163_2
"
165560988;Andamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;101530;John Deere CH670 2L Colhe;1191;11;Colhedora;;;29/09/2025 06:00;29/09/2025 10:00;;0;" A_OT_P_MEC_2,00_2,00 - Inspeção realizada no sistema de rodante. Trocar esteira rodante (COLOCAR UM PAR DE ESTEIRADE GIRO)           3008924_2 3007163_2
"
165560989;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;101531;John Deere CH670 2L Colhe;1191;11;Colhedora;;;29/09/2025 06:00;29/09/2025 10:00;;0;" A_OT_P_MEC_2,00_2,00 - Inspeção realizada no sistema de rodante. Trocar esteira rodante (COLOCAR UM PAR DE ESTEIRA NOVA)          3008178_2    3007163_2
"
165560990;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;117585;John Deere CH570 1L Colhe;1219;11;Colhedora;;;29/09/2025 06:00;29/09/2025 10:00;;0;"A_OT_P_MEC_4,00_2,00 - Inspeção realizada no sistema de rodante. Trocar jogo de roletes inferiores, ja estão com 70% de desgaste.       8060426_16     
             FAVOR RECOLHER OS ROLETES TROCADOS DO MEIO E DEIXAR NO PALETA NO PATIO AONDE FICA AS ESTEIRAS TROCADAS!
"
165560992;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;101531;John Deere CH670 2L Colhe;1191;11;Colhedora;;;29/09/2025 06:00;29/09/2025 10:00;;0;"A_OT_P_MEC_4,00_2,00 - Inspeção realizada no sistema de rodante. Trocar jogo de roletes inferiores, ja estão com 70% de desgaste.       8060426_16     
             FAVOR RECOLHER OS ROLETES TROCADOS DO MEIO E DEIXAR NO PALETA NO PATIO AONDE FICA AS ESTEIRAS TROCADAS!
"
165561315;Liberado para Programação;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11001;OFICINA FIXA;Interna;Equipamento;96661;Volkswagen 31.320 CNC 6x4;571;1;Caminhão;;;30/09/2025 12:18;30/09/2025 12:20;;0;"A_CAB_P_MEC_4,00_2- Inspeção realizada no sistema da cabine. Trocar bucha do suporte do coxim dianteiro. 8141624_2.  Material disponível na sala de Aprovisionamento
"
165561329;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;101720;Motobomba MWM 6.12 TCE;1677;17;Moto Bomba;;;30/09/2025 06:00;30/09/2025 17:00;;0;"A_SS_P_MEC_1,00_1 - Inspeção realizada no motor - trocar tubulação do escapamento, esta furado na base e com gases na parte interna da cabine 8192726_01 8191598_20 	
"
165561332;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;100760;Case Puma 230 4x4;1232;3;Trator de Pneu;;;30/09/2025 06:00;30/09/2025 06:01;;0;"A_SS_P_MEC_2,00_2 - Inspeção realizada no sistema da cabine. Trocar os amortecedores da cabine L/E e L/D. estão sem ação. 8138302_2.
"
165561333;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;100760;Case Puma 230 4x4;1232;3;Trator de Pneu;;;30/09/2025 06:00;30/09/2025 06:01;;0;"A_OT_P_MEC_1_1,00 - Inspeção realizada na barra de tração, colocar suporte de estabilização da barra de tração, está faltando e ajustar barra de tração no 2° furo, está com folga 8138922_2; 8160717_4  
"
165561335;Liberado para Programação;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98410;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;30/09/2025 06:00;30/09/2025 06:01;;0;"A_TR_S_MEC_2_2,00 - Inspeção realizada na transmissão, Relato do operador de dificuldade de engate no 2° e 6° velocidade da transmissão, necessário recolher para manutenção da transmissão 
"
165561336;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98410;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;30/09/2025 06:00;30/09/2025 06:01;;0;"A_MT_P_MEC_2_2,00 - Inspeção realizada no sistema de arrefecimento, trocar reservatório de arrefecimento, está trincado e vazando 8098707_1 
"
165561339;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;100811;Case Puma 230 4x4;1232;3;Trator de Pneu;;;30/09/2025 06:00;30/09/2025 06:01;;0;"B_VZ_P_MEC_1_2,00 - Inspeção realizada no sistema pneumático, trocar o compressor pneumático, está com vazamento 3011133_1  
"
165561341;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;100811;Case Puma 230 4x4;1232;3;Trator de Pneu;;;30/09/2025 06:00;30/09/2025 06:01;;0;"A_SS_P_MEC_1_1,00 - Inspeção realizada no sistema de cabine. colcocar espelho retrovisor L/D, está faltando     8082700_1; 8194804_1;      - RETROVISOR NÃO COMPATIVEL, APROVISIONAMENTO TRATANDO COM FORNECEDOR 
"
165561368;Liberado para Programação;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98382;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;01/10/2025 06:00;01/10/2025 06:01;;0;"A_OT_S_BOR_2_2,00 - Inspeção realizada no 1° eixo direcional, trocar pneu n° 948869 L/D, está com danos ao talão   frente 207  PLANEJAMENTO, DIRECIONAR A GESTÃO DE BORRACHARIA PARA PROGRAMAR ANTES DA FALHA E DIMINUIR O MTTR 
"
165561369;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98382;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;01/10/2025 06:00;01/10/2025 06:01;;0;"A_SS_P_ELE_1_1,00 - Inspeção realizada no sistema eletrico, trocar chave de partida, está com defeito e está com paliativo com interruptor no painel 8142336_1 NÃO PROGRAMAR, DISPONIBILIZAR A PEÇA PARA O TÉCNICO RAFAEL DOMINGUES (PODRE) 
"
165561370;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98382;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;01/10/2025 06:00;01/10/2025 06:01;;0;"A_OT_P_MEC_1_0,30 - Inspeção realizada no sistema da suspenção. Colocar  a algema na mola do 2° eixo direcional L/D.     8177610_1; 8194662_1; 8194661_1.  
"
165561642;Liberado para Programação;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11001;OFICINA FIXA;Interna;Equipamento;74517;M.Benz Atego 2730K 6x4;1310;1;Caminhão;;;01/10/2025 09:10;01/10/2025 09:15;;0;"A_OT_P_MEC_1,00_1 Inspeção realizada no sistema da suspensão. Trocar amortecedor dianteiro L/E com vazamento. 8140228_1.
"
165561647;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11001;OFICINA FIXA;Interna;Equipamento;96584;Volkswagen 32.360 6x4;1440;1;Caminhão;;;01/10/2025 09:58;01/10/2025 10:00;;0;"A_CAB_P_MEC_4,00_2- Inspeção realizada no sistema da cabine. Trocar a bucha do suporte dianteiro do coxim da cabine. 8141624_2.
"
165561648;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11001;OFICINA FIXA;Interna;Equipamento;96584;Volkswagen 32.360 6x4;1440;1;Caminhão;;;01/10/2025 10:10;01/10/2025 10:15;;0;"A_SUSP_P_MEC_2,00_2- Inspeção realizado no sistema da suspensão. Trocar bucha do mancal da barra estabilizadora dianteira.8080239_2.
"
165561661;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11001;OFICINA FIXA;Interna;Equipamento;96662;Volkswagen 31.320 CNC 6x4;571;1;Caminhão;;;01/10/2025 12:11;01/10/2025 12:15;;0;"A_CAB_P_MEC_2,00_2- Inspeção realizada no sistema da cabine. Trocar coxim dianteiro da cabine.8101210_2.
"
165561717;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;100798;Case Puma 230 4x4;1232;3;Trator de Pneu;;;01/10/2025 06:00;01/10/2025 06:01;;0;"A_VZ_P_2,00_1,00 - Inspeção realizado no sistema hidraulico. Mangueira do filtro hidraulico está ressecada. Trocar mangueira do filtro hidraulico e visor .  8186746_1; 8130023_1; 8174443_2. NECESSÁRIO DRENAR O FLUÍDO DA TRANSMISSÃO
"
165561718;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;100798;Case Puma 230 4x4;1232;3;Trator de Pneu;;;01/10/2025 06:00;01/10/2025 06:01;;0;"M_SS_P_MEC_1_1,00 - Inspeção realizada no sistema de cabine. Trocar espelho retrovisor L/D, esta trincado.     8082700_1  
"
165561719;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;100817;Case Puma 230 4x4;1232;3;Trator de Pneu;;;01/10/2025 06:00;01/10/2025 06:01;;0;"A_MT_P_MEC_1_1,00 - Inspeção realizada no motor, trocar purificador de ar e mangueira de vácuo do sistema de limpeza do purificador de ar ao escapamento, está quebrada 8150436_1; 8174443_2; 8162187_2; 8129943_1; 8165112_1
"
165561720;Programada;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;100817;Case Puma 230 4x4;1232;3;Trator de Pneu;;;01/10/2025 06:00;01/10/2025 06:01;;0;"A_SS_P_MEC_0,10_1,00 - Inspeção realizada no sistema eletrico. Instalar tampa de bateria, está faltando.       8178787_1  Material disponível na sala de Aprovisionamento
"
165561721;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;100817;Case Puma 230 4x4;1232;3;Trator de Pneu;;;01/10/2025 06:00;01/10/2025 06:01;;0;"A_OT_P_MEC_1_1,00 - Inspeção realizada no estrutura, trocar carenagem LD do motor, está quebrada 8140477_1; 8151032_10; 8143278_10; 8143306_10; 8143305_10  
"
165561724;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;168601;Case Puma 230 4x4;1232;3;Trator de Pneu;;;01/10/2025 06:00;01/10/2025 06:01;;0;"A_SS_P_MEC_2,00_2 - Inspeção realizada no sistema da cabine. Trocar os amortecedores da cabine L/E e L/D. estão sem ação. 8138302_2.  
"
165561726;Programada;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;168601;Case Puma 230 4x4;1232;3;Trator de Pneu;;;01/10/2025 06:00;01/10/2025 06:01;;0;"A_OT_P_MEC_1,00_1,00 - Inspeção realizada no sistema de cabine. Trocar borracha da porta L/E, esta danificada.        8130045_1  Material disponível na sala de Aprovisionamento
"
165561727;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;168601;Case Puma 230 4x4;1232;3;Trator de Pneu;;;01/10/2025 06:00;01/10/2025 06:01;;0;"M_SS_P_MEC_1_1,00 - Inspeção realizada no sistema de cabine. Trocar espelho retrovisor L/D, esta trincado.     8082700_1  frente 210 
"
165561728;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;100796;Case Puma 230 4x4;1232;3;Trator de Pneu;;;01/10/2025 06:00;01/10/2025 06:01;;0;"A_MT_P_MEC_1_0,30 - Inspeção realizada no motor - trocar tensor de correia do compressor de ar pneumático, o atual está com folga 8138304_01 
"
165561729;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;100796;Case Puma 230 4x4;1232;3;Trator de Pneu;;;01/10/2025 06:00;01/10/2025 06:00;;0;" A_VZ_P_MEC_2,00_1 - Inspeção realizada no sistema arrefecimento - trocar o radiador de agua, esta vazando  3007055_01  CODIGO DO NOVO 8055006_01   
"
165561731;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;100796;Case Puma 230 4x4;1232;3;Trator de Pneu;;;01/10/2025 06:00;01/10/2025 06:01;;0;"A_VZ_P_MEC_1_1,00 - Inspeção realizada no eixo dianteiro, trocar cilindro de direção LD, estão com vazamento 3007185_1    código do cilindro novo 8125522_1  
"
